tank,date,rf,group,period
T020,2023-05-17,0.8733201211565312,test,before
T020,2023-05-18,0.8788047146543053,test,before
T020,2023-05-19,0.9085894177504901,test,before
T020,2023-05-20,0.8748227357358648,test,before
T020,2023-05-21,0.8890784401578585,test,before
T020,2023-05-22,0.893849143392529,test,before
T020,2023-05-23,0.8972215128415684,test,before
T020,2023-05-24,0.8915088613592809,test,before
T020,2023-05-25,0.8695137479165717,test,before
T020,2023-05-26,0.8821813663495639,test,before
T020,2023-05-27,0.8898313797551927,test,before
T020,2023-05-28,0.8726375739855976,test,before
T020,2023-05-29,0.8831479912681715,test,before
T020,2023-05-30,0.8704510383714589,test,before
T020,2023-05-31,0.8722660539060051,test,before
T020,2023-06-01,0.924999845067868,test,after
T020,2023-06-02,0.9144315441815266,test,after
T020,2023-06-03,0.9318245479502665,test,after
T020,2023-06-04,0.9367015127852948,test,after
T020,2023-06-05,0.9411463819841674,test,after
T020,2023-06-06,0.9171289237895965,test,after
T020,2023-06-07,0.915822217310167,test,after
T020,2023-06-08,0.9133056276331802,test,after
T020,2023-06-09,0.9345801240015497,test,after
T020,2023-06-10,0.9373819430792802,test,after
T020,2023-06-11,0.9103863598128299,test,after
T020,2023-06-12,0.9465714038695517,test,after
T020,2023-06-13,0.9112017653658631,test,after
T020,2023-06-14,0.930774767431847,test,after
T020,2023-06-15,0.9374853347978408,test,after
T020,2023-06-16,0.9439616789696476,test,after
T020,2023-06-17,0.9376863913051013,test,after
T020,2023-06-18,0.9411920373425958,test,after
T020,2023-06-19,0.9227009217215164,test,after
T020,2023-06-20,0.9417159185696646,test,after
T020,2023-06-21,0.9123275078751912,test,after
T020,2023-06-22,0.9449155802622253,test,after
T020,2023-06-23,0.9310266090659536,test,after
T020,2023-06-24,0.9418148248183039,test,after
T020,2023-06-25,0.9272156454005361,test,after
T020,2023-06-26,0.9348660218276652,test,after
T020,2023-06-27,0.9301790204572488,test,after
T020,2023-06-28,0.9383864948900175,test,after
T020,2023-06-29,0.9123881133010278,test,after
T020,2023-06-30,0.9115369973794267,test,after
T021,2023-05-02,0.9110694188326438,test,before
T021,2023-05-03,0.9075670766767655,test,before
T021,2023-05-04,0.936056632135926,test,before
T021,2023-05-05,0.9099538489665597,test,before
T021,2023-05-06,0.9402198997050032,test,before
T021,2023-05-07,0.9146611211430823,test,before
T021,2023-05-08,0.908470006099786,test,before
T021,2023-05-09,0.9327732297579372,test,before
T021,2023-05-10,0.9275336004922731,test,before
T021,2023-05-11,0.9211131181303636,test,before
T021,2023-05-12,0.9233998315097433,test,before
T021,2023-05-13,0.9299533606031285,test,before
T021,2023-05-14,0.9103234791254899,test,before
T021,2023-05-15,0.9410386461145077,test,before
T021,2023-05-16,0.9401770159581093,test,before
T021,2023-05-17,0.9271983169261154,test,before
T021,2023-05-18,0.9091669875094038,test,before
T021,2023-05-19,0.9283944191694896,test,before
T021,2023-05-20,0.904073225831405,test,before
T021,2023-05-21,0.9024113895604702,test,before
T021,2023-05-22,0.9114926050126866,test,before
T021,2023-05-23,0.9196902077418107,test,before
T021,2023-05-24,0.9359161896885733,test,before
T021,2023-05-25,0.9302720522628903,test,before
T021,2023-05-26,0.9308935503202372,test,before
T021,2023-05-27,0.918205022850161,test,before
T021,2023-05-28,0.9150226891741166,test,before
T021,2023-05-29,0.916026839991622,test,before
T021,2023-05-30,0.9406912720216803,test,before
T021,2023-05-31,0.9027896571287373,test,before
T021,2023-06-01,0.9758665493171359,test,after
T021,2023-06-02,0.9643323058151336,test,after
T021,2023-06-03,0.9587299062398216,test,after
T021,2023-06-04,0.9701955958888434,test,after
T021,2023-06-05,0.960652047129226,test,after
T021,2023-06-06,0.9761222189955043,test,after
T021,2023-06-07,0.9772133640326882,test,after
T021,2023-06-08,0.9580541265471761,test,after
T021,2023-06-09,0.95225840136164,test,after
T021,2023-06-10,0.9648793026159724,test,after
T021,2023-06-11,0.9776798232969055,test,after
T021,2023-06-12,0.9496117770324646,test,after
T021,2023-06-13,0.9661039528147772,test,after
T021,2023-06-14,0.9664476982759387,test,after
T021,2023-06-15,0.9705098103688492,test,after
T021,2023-06-16,0.9464479968773283,test,after
T021,2023-06-17,0.9698182880595214,test,after
T021,2023-06-18,0.9775465902988636,test,after
T021,2023-06-19,0.9483726138270476,test,after
T021,2023-06-20,0.950687022469193,test,after
T021,2023-06-21,0.9800410932339035,test,after
T021,2023-06-22,0.9484243675806175,test,after
T021,2023-06-23,0.9753606932070211,test,after
T021,2023-06-24,0.9608764037301593,test,after
T021,2023-06-25,0.951074532448365,test,after
T021,2023-06-26,0.9760152855231383,test,after
T021,2023-06-27,0.9589974996723445,test,after
T021,2023-06-28,0.9617779836294256,test,after
T021,2023-06-29,0.9555546242482286,test,after
T021,2023-06-30,0.964903323529635,test,after
T022,2023-05-02,0.8604903409686051,test,before
T022,2023-05-03,0.8695926475312746,test,before
T022,2023-05-04,0.8927258789586158,test,before
T022,2023-05-05,0.8642747233732493,test,before
T022,2023-05-06,0.880218852646856,test,before
T022,2023-05-07,0.866956988634192,test,before
T022,2023-05-08,0.8848883110926683,test,before
T022,2023-05-09,0.8591843324939382,test,before
T022,2023-05-10,0.892742227868346,test,before
T022,2023-05-11,0.8721009677205498,test,before
T022,2023-05-12,0.8633914045990628,test,before
T022,2023-05-13,0.8568892559584047,test,before
T022,2023-05-14,0.8607397022687059,test,before
T022,2023-05-15,0.8747403440074449,test,before
T022,2023-05-16,0.8674295131224556,test,before
T022,2023-05-17,0.8871047207005086,test,before
T022,2023-05-18,0.8711848870116765,test,before
T022,2023-05-19,0.8638979569687094,test,before
T022,2023-05-20,0.8786351855293655,test,before
T022,2023-05-21,0.882220474740622,test,before
T022,2023-05-22,0.8606310623812422,test,before
T022,2023-05-23,0.8606541547167369,test,before
T022,2023-05-24,0.8554162431425459,test,before
T022,2023-05-25,0.8834054666678298,test,before
T022,2023-05-26,0.8805015671700764,test,before
T022,2023-05-27,0.8729346210951968,test,before
T022,2023-05-28,0.8877162040239721,test,before
T022,2023-05-29,0.8861761921832063,test,before
T022,2023-05-30,0.8773635606410743,test,before
T022,2023-05-31,0.8886802372857345,test,before
T022,2023-06-01,0.9021830344666749,test,after
T022,2023-06-02,0.8984261708411133,test,after
T022,2023-06-03,0.9047393705258837,test,after
T022,2023-06-04,0.8962328603087767,test,after
T022,2023-06-05,0.9151961671852454,test,after
T022,2023-06-06,0.9314136137570026,test,after
T022,2023-06-07,0.8955231276919445,test,after
T022,2023-06-08,0.8988337826256052,test,after
T022,2023-06-09,0.9120373471965416,test,after
T022,2023-06-10,0.9313043867663203,test,after
T022,2023-06-11,0.9065956302642741,test,after
T022,2023-06-12,0.9142387784127398,test,after
T022,2023-06-13,0.8956123004272198,test,after
T022,2023-06-14,0.8998831141036877,test,after
T022,2023-06-15,0.9334145909835581,test,after
T022,2023-06-16,0.932554133922646,test,after
T022,2023-06-17,0.8941469853025805,test,after
T022,2023-06-18,0.9320218574821337,test,after
T022,2023-06-19,0.9195141835778242,test,after
T022,2023-06-20,0.9286661178460051,test,after
T022,2023-06-21,0.9121389802905585,test,after
T022,2023-06-22,0.9145732272083742,test,after
T022,2023-06-23,0.913503249275481,test,after
T022,2023-06-24,0.9206239563670483,test,after
T022,2023-06-25,0.8995354362554566,test,after
T022,2023-06-26,0.8951483296601113,test,after
T022,2023-06-27,0.9062665837288518,test,after
T022,2023-06-28,0.92213661657467,test,after
T022,2023-06-29,0.9020235241501221,test,after
T022,2023-06-30,0.9208866833982008,test,after
T023,2023-05-02,0.9080109466978127,test,before
T023,2023-05-03,0.8729704934850986,test,before
T023,2023-05-04,0.8961185495825269,test,before
T023,2023-05-05,0.8869644736257047,test,before
T023,2023-05-06,0.903940155028622,test,before
T023,2023-05-07,0.8763004564314173,test,before
T023,2023-05-08,0.8969195029425684,test,before
T023,2023-05-09,0.9027390764394463,test,before
T023,2023-05-10,0.9069990336324828,test,before
T023,2023-05-11,0.8965443859851077,test,before
T023,2023-05-12,0.889101455413859,test,before
T023,2023-05-13,0.8939283544615704,test,before
T023,2023-05-14,0.9039706642326706,test,before
T023,2023-05-15,0.8920388547190751,test,before
T023,2023-05-16,0.8704299472413953,test,before
T023,2023-05-17,0.906452412673801,test,before
T023,2023-05-18,0.8967955348947843,test,before
T023,2023-05-19,0.8962750002846117,test,before
T023,2023-05-20,0.8778414709494305,test,before
T023,2023-05-21,0.8955698836628281,test,before
T023,2023-05-22,0.8849690410796882,test,before
T023,2023-05-23,0.8952637839351816,test,before
T023,2023-05-24,0.8734781860658415,test,before
T023,2023-05-25,0.8955282770376433,test,before
T023,2023-05-26,0.9091910138843485,test,before
T023,2023-05-27,0.8711429464079441,test,before
T023,2023-05-28,0.9083014322223746,test,before
T023,2023-05-29,0.8854907832824367,test,before
T023,2023-05-30,0.9040446028670122,test,before
T023,2023-05-31,0.9005098842158528,test,before
T023,2023-06-01,0.9318951152929885,test,after
T023,2023-06-02,0.9387524332235748,test,after
T023,2023-06-03,0.9443550873055757,test,after
T023,2023-06-04,0.9253800777195631,test,after
T023,2023-06-05,0.9222957913160513,test,after
T023,2023-06-06,0.9359182002760652,test,after
T023,2023-06-07,0.9415283025311721,test,after
T023,2023-06-08,0.9397058702445864,test,after
T023,2023-06-09,0.9411270108078672,test,after
T023,2023-06-10,0.9266377974460391,test,after
T023,2023-06-11,0.9419278335005227,test,after
T023,2023-06-12,0.9140228270683461,test,after
T023,2023-06-13,0.9309940287719558,test,after
T023,2023-06-14,0.9094448112734467,test,after
T023,2023-06-15,0.9221978980495326,test,after
T023,2023-06-16,0.9238729262483777,test,after
T023,2023-06-17,0.925061372517892,test,after
T023,2023-06-18,0.9370331531211162,test,after
T023,2023-06-19,0.9247567889043355,test,after
T023,2023-06-20,0.927162209758423,test,after
T023,2023-06-21,0.9187162300884949,test,after
T023,2023-06-22,0.9241445365186953,test,after
T023,2023-06-23,0.9183052499440478,test,after
T023,2023-06-24,0.9121423018042595,test,after
T023,2023-06-25,0.9333524085887769,test,after
T023,2023-06-26,0.9359429767957225,test,after
T023,2023-06-27,0.9339940786939064,test,after
T023,2023-06-28,0.9277542266055446,test,after
T023,2023-06-29,0.924405896060691,test,after
T023,2023-06-30,0.9437478108363948,test,after
T024,2023-05-02,0.8973994557348179,test,before
T024,2023-05-03,0.8958034594345584,test,before
T024,2023-05-04,0.8776618669616266,test,before
T024,2023-05-05,0.8902860974344154,test,before
T024,2023-05-06,0.8918440090808035,test,before
T024,2023-05-07,0.8925890955652452,test,before
T024,2023-05-08,0.8998430790984625,test,before
T024,2023-05-09,0.8979802861984444,test,before
T024,2023-05-10,0.900952388041107,test,before
T024,2023-05-11,0.9072315147910543,test,before
T024,2023-05-12,0.9091556138780129,test,before
T024,2023-05-13,0.905361107378429,test,before
T024,2023-05-14,0.9148571321675666,test,before
T024,2023-05-15,0.8773654876364236,test,before
T024,2023-05-16,0.884467303756711,test,before
T024,2023-05-17,0.8769386993284949,test,before
T024,2023-05-18,0.9025351728955533,test,before
T024,2023-05-19,0.9125574062873687,test,before
T024,2023-05-20,0.8863754761924212,test,before
T024,2023-05-21,0.9137175661212215,test,before
T024,2023-05-22,0.8790468799409517,test,before
T024,2023-05-23,0.9140136254015898,test,before
T024,2023-05-24,0.8907010918189546,test,before
T024,2023-05-25,0.8806930174673379,test,before
T024,2023-05-26,0.8960710546968222,test,before
T024,2023-05-27,0.8869072470381896,test,before
T024,2023-05-28,0.8880311004078462,test,before
T024,2023-05-29,0.8889277829264207,test,before
T024,2023-05-30,0.9087572202426757,test,before
T024,2023-05-31,0.8982026353963793,test,before
T024,2023-06-01,0.9290884922956093,test,after
T024,2023-06-02,0.9410495356618058,test,after
T024,2023-06-03,0.9452822112982968,test,after
T024,2023-06-04,0.9275411443587105,test,after
T024,2023-06-05,0.9331781483903832,test,after
T024,2023-06-06,0.921511628062847,test,after
T024,2023-06-07,0.9238821583107564,test,after
T024,2023-06-08,0.9438808984879684,test,after
T024,2023-06-09,0.9238937182371942,test,after
T024,2023-06-10,0.9376427196760515,test,after
T024,2023-06-11,0.9449980347982664,test,after
T024,2023-06-12,0.9209112612531589,test,after
T024,2023-06-13,0.9393286731145253,test,after
T024,2023-06-14,0.9268986956774237,test,after
T024,2023-06-15,0.9551532593388723,test,after
T024,2023-06-16,0.9359780101981661,test,after
T024,2023-06-17,0.9488758863203755,test,after
T024,2023-06-18,0.9386452460156196,test,after
T024,2023-06-19,0.9183726856435619,test,after
T024,2023-06-20,0.9419622393531301,test,after
T024,2023-06-21,0.9546923180176354,test,after
T024,2023-06-22,0.9407006571352223,test,after
T024,2023-06-23,0.9494037387064407,test,after
T024,2023-06-24,0.9520044428633054,test,after
T024,2023-06-25,0.9257593752073264,test,after
T024,2023-06-26,0.9251179779256982,test,after
T024,2023-06-27,0.9410754238834088,test,after
T024,2023-06-28,0.9330773231216373,test,after
T024,2023-06-29,0.9502306364440379,test,after
T024,2023-06-30,0.9526371092652896,test,after
T025,2023-05-02,0.8997438535938124,test,before
T025,2023-05-03,0.895081820780683,test,before
T025,2023-05-04,0.9168280190314582,test,before
T025,2023-05-05,0.8965992398436291,test,before
T025,2023-05-06,0.9185115711622508,test,before
T025,2023-05-07,0.9025565285676542,test,before
T025,2023-05-08,0.9123089943933624,test,before
T025,2023-05-09,0.8894284109750904,test,before
T025,2023-05-10,0.9105613714087666,test,before
T025,2023-05-11,0.9036777055711929,test,before
T025,2023-05-12,0.9090713369487227,test,before
T025,2023-05-13,0.8923275667314982,test,before
T025,2023-05-14,0.915081948219471,test,before
T025,2023-05-15,0.9201188815234328,test,before
T025,2023-05-16,0.8942765904253347,test,before
T025,2023-05-17,0.8894355806425102,test,before
T025,2023-05-18,0.8865525418635571,test,before
T025,2023-05-19,0.9112858584394343,test,before
T025,2023-05-20,0.9098907598652549,test,before
T025,2023-05-21,0.9074748949302665,test,before
T025,2023-05-22,0.8948848822663427,test,before
T025,2023-05-23,0.9012432382579243,test,before
T025,2023-05-24,0.9093860518291506,test,before
T025,2023-05-25,0.9054776727760705,test,before
T025,2023-05-26,0.9251184192302991,test,before
T025,2023-05-27,0.891064588523973,test,before
T025,2023-05-28,0.9134127805836074,test,before
T025,2023-05-29,0.9017797491458753,test,before
T025,2023-05-30,0.9027349830187282,test,before
T025,2023-05-31,0.9143109090480307,test,before
T025,2023-06-01,0.9533044444746783,test,after
T025,2023-06-02,0.9652572381697911,test,after
T025,2023-06-03,0.9307427699998686,test,after
T025,2023-06-04,0.9297713843970703,test,after
T025,2023-06-05,0.9545805511068532,test,after
T025,2023-06-06,0.94874247510196,test,after
T025,2023-06-07,0.9365734250840958,test,after
T025,2023-06-08,0.928783773181263,test,after
T025,2023-06-09,0.9290333284055609,test,after
T025,2023-06-10,0.9613746334082683,test,after
T025,2023-06-11,0.9332816914104534,test,after
T025,2023-06-12,0.9385418609063244,test,after
T025,2023-06-13,0.9346732545107831,test,after
T025,2023-06-14,0.939806850654981,test,after
T025,2023-06-15,0.9283839521315473,test,after
T025,2023-06-16,0.9463693900580344,test,after
T025,2023-06-17,0.9283115009653922,test,after
T025,2023-06-18,0.957621258734598,test,after
T025,2023-06-19,0.9349554816981209,test,after
T025,2023-06-20,0.947207475005884,test,after
T025,2023-06-21,0.9608101619241619,test,after
T025,2023-06-22,0.9516420931835914,test,after
T025,2023-06-23,0.946925309883757,test,after
T025,2023-06-24,0.9385803485463187,test,after
T025,2023-06-25,0.9389270749440315,test,after
T025,2023-06-26,0.9523864766296312,test,after
T025,2023-06-27,0.9653725728705503,test,after
T025,2023-06-28,0.9520805660156787,test,after
T025,2023-06-29,0.9479183351165046,test,after
T025,2023-06-30,0.9548330188312735,test,after
T026,2023-05-02,0.9371258206306501,test,before
T026,2023-05-03,0.9209232898433328,test,before
T026,2023-05-04,0.9410094687744178,test,before
T026,2023-05-05,0.9568226075195166,test,before
T026,2023-05-06,0.9255297138336078,test,before
T026,2023-05-07,0.9461177917721281,test,before
T026,2023-05-08,0.9265549436856637,test,before
T026,2023-05-09,0.9399507035182246,test,before
T026,2023-05-10,0.9223846541251702,test,before
T026,2023-05-11,0.9365324335896288,test,before
T026,2023-05-12,0.9487641292951112,test,before
T026,2023-05-13,0.9324204571088607,test,before
T026,2023-05-14,0.9451140651187901,test,before
T026,2023-05-15,0.9503355945708906,test,before
T026,2023-05-16,0.9556047089184795,test,before
T026,2023-05-17,0.9279032794135196,test,before
T026,2023-05-18,0.9344902327716738,test,before
T026,2023-05-19,0.9246142366725181,test,before
T026,2023-05-20,0.9582169362256364,test,before
T026,2023-05-21,0.9555976348562732,test,before
T026,2023-05-22,0.9401158813505238,test,before
T026,2023-05-23,0.9521989279143582,test,before
T026,2023-05-24,0.9393559152301831,test,before
T026,2023-05-25,0.9434610236594118,test,before
T026,2023-05-26,0.9220825734239421,test,before
T026,2023-05-27,0.9487284129591738,test,before
T026,2023-05-28,0.9236261354847108,test,before
T026,2023-05-29,0.9515603013494025,test,before
T026,2023-05-30,0.9497987196461168,test,before
T026,2023-05-31,0.9468673840490205,test,before
T026,2023-06-01,0.9599640113602919,test,after
T026,2023-06-02,0.9706427303771145,test,after
T026,2023-06-03,0.969042098935735,test,after
T026,2023-06-04,0.9729230524381621,test,after
T026,2023-06-05,0.9620233060098549,test,after
T026,2023-06-06,0.9959959090605438,test,after
T026,2023-06-07,0.9806696857677963,test,after
T026,2023-06-08,0.9707385685656222,test,after
T026,2023-06-09,0.9743968568222727,test,after
T026,2023-06-10,0.9764056977594948,test,after
T026,2023-06-11,0.9825413694737261,test,after
T026,2023-06-12,0.9791447732471612,test,after
T026,2023-06-13,0.995293275067878,test,after
T026,2023-06-14,0.9783961354555345,test,after
T026,2023-06-15,0.9982039167322339,test,after
T026,2023-06-16,0.9925745944491051,test,after
T026,2023-06-17,0.9668580167135947,test,after
T026,2023-06-18,0.995741404725058,test,after
T026,2023-06-19,0.9631722520547203,test,after
T026,2023-06-20,0.991215584478949,test,after
T026,2023-06-21,0.9737425278783646,test,after
T026,2023-06-22,0.9936365689571042,test,after
T026,2023-06-23,0.9932398637435994,test,after
T026,2023-06-24,0.9907546121440062,test,after
T026,2023-06-25,0.9901188135915838,test,after
T026,2023-06-26,0.970704761703223,test,after
T026,2023-06-27,0.9617543674613515,test,after
T026,2023-06-28,0.9746368032899078,test,after
T026,2023-06-29,0.9654585767387617,test,after
T026,2023-06-30,0.9863156396953998,test,after
T027,2023-05-02,0.8738113672773474,test,before
T027,2023-05-03,0.8989917862502327,test,before
T027,2023-05-04,0.8856062613096494,test,before
T027,2023-05-05,0.8928666007612105,test,before
T027,2023-05-06,0.86526836512551,test,before
T027,2023-05-07,0.8944479575067409,test,before
T027,2023-05-08,0.8968776658363719,test,before
T027,2023-05-09,0.8794498549685935,test,before
T027,2023-05-10,0.8842174957258752,test,before
T027,2023-05-11,0.8905597702519559,test,before
T027,2023-05-12,0.8669609233062525,test,before
T027,2023-05-13,0.8800700212743737,test,before
T027,2023-05-14,0.8759138993267286,test,before
T027,2023-05-15,0.865822337902326,test,before
T027,2023-05-16,0.8746687551074973,test,before
T027,2023-05-17,0.8626942705912558,test,before
T027,2023-05-18,0.8609998544938156,test,before
T027,2023-05-19,0.8653740297820289,test,before
T027,2023-05-20,0.898491982679403,test,before
T027,2023-05-21,0.8819485596516368,test,before
T027,2023-05-22,0.8986002646619649,test,before
T027,2023-05-23,0.8772672933490413,test,before
T027,2023-05-24,0.8724400235392464,test,before
T027,2023-05-25,0.8802130527294458,test,before
T027,2023-05-26,0.8775478457611524,test,before
T027,2023-05-27,0.8641939655863058,test,before
T027,2023-05-28,0.8856004308034443,test,before
T027,2023-05-29,0.86860890551622,test,before
T027,2023-05-30,0.8847508964117492,test,before
T027,2023-05-31,0.8859754219117622,test,before
T027,2023-06-01,0.9060483723409819,test,after
T027,2023-06-02,0.9024213633002627,test,after
T027,2023-06-03,0.9311978416585736,test,after
T027,2023-06-04,0.9183593951666088,test,after
T027,2023-06-05,0.902293930036055,test,after
T027,2023-06-06,0.9397620309026267,test,after
T027,2023-06-07,0.9022786006556907,test,after
T027,2023-06-08,0.9277687873701781,test,after
T027,2023-06-09,0.9393145352263725,test,after
T027,2023-06-10,0.9095345823844729,test,after
T027,2023-06-11,0.9056573529633238,test,after
T027,2023-06-12,0.9048227757927331,test,after
T027,2023-06-13,0.9120983841185398,test,after
T027,2023-06-14,0.9040092106562618,test,after
T027,2023-06-15,0.9276538318836013,test,after
T027,2023-06-16,0.9024590501410384,test,after
T027,2023-06-17,0.9203442633418275,test,after
T027,2023-06-18,0.939835252369955,test,after
T027,2023-06-19,0.9325261889960768,test,after
T027,2023-06-20,0.9245761557450763,test,after
T027,2023-06-21,0.9122175230473004,test,after
T027,2023-06-22,0.9249232116675015,test,after
T027,2023-06-23,0.921049036772302,test,after
T027,2023-06-24,0.9170107135714508,test,after
T027,2023-06-25,0.905195793285444,test,after
T027,2023-06-26,0.9354315468254546,test,after
T027,2023-06-27,0.9179587641686888,test,after
T027,2023-06-28,0.9077522786886666,test,after
T027,2023-06-29,0.9146777522509275,test,after
T027,2023-06-30,0.916532568316993,test,after
T028,2023-05-02,0.9245249596640361,test,before
T028,2023-05-03,0.9207680190638173,test,before
T028,2023-05-04,0.9221956395870148,test,before
T028,2023-05-05,0.8918646944185071,test,before
T028,2023-05-06,0.9080696037685516,test,before
T028,2023-05-07,0.9106772099067741,test,before
T028,2023-05-08,0.8921911349142835,test,before
T028,2023-05-09,0.9018159721911626,test,before
T028,2023-05-10,0.9218350367662466,test,before
T028,2023-05-11,0.8969078320705212,test,before
T028,2023-05-12,0.9128358490994649,test,before
T028,2023-05-13,0.9000315187220507,test,before
T028,2023-05-14,0.891908274827117,test,before
T028,2023-05-15,0.9010715021453428,test,before
T028,2023-05-16,0.9304583940377633,test,before
T028,2023-05-17,0.9234849283166808,test,before
T028,2023-05-18,0.9298065096142025,test,before
T028,2023-05-19,0.9109376055984157,test,before
T028,2023-05-20,0.8958128917884614,test,before
T028,2023-05-21,0.9133418234003089,test,before
T028,2023-05-22,0.9095985372237596,test,before
T028,2023-05-23,0.9251977271509458,test,before
T028,2023-05-24,0.895346747072731,test,before
T028,2023-05-25,0.9109530893222323,test,before
T028,2023-05-26,0.8974253904291206,test,before
T028,2023-05-27,0.9044104809169636,test,before
T028,2023-05-28,0.9209177269368732,test,before
T028,2023-05-29,0.9104641690161118,test,before
T028,2023-05-30,0.906458975247192,test,before
T028,2023-05-31,0.9072024949841626,test,before
T028,2023-06-01,0.9498013145776006,test,after
T028,2023-06-02,0.9628241055948434,test,after
T028,2023-06-03,0.9671068313989705,test,after
T028,2023-06-04,0.9696368313015182,test,after
T028,2023-06-05,0.9628995792915729,test,after
T028,2023-06-06,0.9440397196712816,test,after
T028,2023-06-07,0.9589488320848228,test,after
T028,2023-06-08,0.9489275688035768,test,after
T028,2023-06-09,0.9416102687232032,test,after
T028,2023-06-10,0.965058307018398,test,after
T028,2023-06-11,0.9329604977998541,test,after
T028,2023-06-12,0.9674939235267781,test,after
T028,2023-06-13,0.9498825424263505,test,after
T028,2023-06-14,0.9569115029136923,test,after
T028,2023-06-15,0.9577976007295924,test,after
T028,2023-06-16,0.9672281534696225,test,after
T028,2023-06-17,0.9568902311280494,test,after
T028,2023-06-18,0.9559807872317636,test,after
T028,2023-06-19,0.9340895254637888,test,after
T028,2023-06-20,0.9521597647191693,test,after
T028,2023-06-21,0.9374302038740427,test,after
T028,2023-06-22,0.9609207945902205,test,after
T028,2023-06-23,0.9519123206738681,test,after
T028,2023-06-24,0.9586325550096952,test,after
T028,2023-06-25,0.9330903598654565,test,after
T028,2023-06-26,0.9348151244831933,test,after
T028,2023-06-27,0.9600763793638685,test,after
T028,2023-06-28,0.934306817281308,test,after
T028,2023-06-29,0.9342737129519715,test,after
T028,2023-06-30,0.9319077828507566,test,after
T029,2023-05-02,0.9375015128181835,test,before
T029,2023-05-03,0.9287417912645646,test,before
T029,2023-05-04,0.9133715132262868,test,before
T029,2023-05-05,0.9111028801377105,test,before
T029,2023-05-06,0.9132295860760383,test,before
T029,2023-05-07,0.9302275981334516,test,before
T029,2023-05-08,0.9256962813290208,test,before
T029,2023-05-09,0.906649279600903,test,before
T029,2023-05-10,0.9062058302995677,test,before
T029,2023-05-11,0.9031772828747402,test,before
T029,2023-05-12,0.9256535656742578,test,before
T029,2023-05-13,0.9298163633750737,test,before
T029,2023-05-14,0.9098433140192045,test,before
T029,2023-05-15,0.9000792553274408,test,before
T029,2023-05-16,0.9025283235852614,test,before
T029,2023-05-17,0.9379558582800055,test,before
T029,2023-05-18,0.9110592479853011,test,before
T029,2023-05-19,0.9300103827997296,test,before
T029,2023-05-20,0.9242279996403748,test,before
T029,2023-05-21,0.9145190424723201,test,before
T029,2023-05-22,0.9074689473740265,test,before
T029,2023-05-23,0.9040969136125806,test,before
T029,2023-05-24,0.9238419756077589,test,before
T029,2023-05-25,0.9302268081117158,test,before
T029,2023-05-26,0.9249976270278495,test,before
T029,2023-05-27,0.9204535422161706,test,before
T029,2023-05-28,0.9009195058234697,test,before
T029,2023-05-29,0.9379810079899796,test,before
T029,2023-05-30,0.9311900245523873,test,before
T029,2023-05-31,0.9109543383542429,test,before
T029,2023-06-01,0.9784402700605582,test,after
T029,2023-06-02,0.9633167204716571,test,after
T029,2023-06-03,0.962538363214494,test,after
T029,2023-06-04,0.9691643840633855,test,after
T029,2023-06-05,0.9717122484098097,test,after
T029,2023-06-06,0.9655006011794643,test,after
T029,2023-06-07,0.9443652867408522,test,after
T029,2023-06-08,0.9527721571259842,test,after
T029,2023-06-09,0.9763648024992462,test,after
T029,2023-06-10,0.9482260813599583,test,after
T029,2023-06-11,0.9541281378397047,test,after
T029,2023-06-12,0.956524532203972,test,after
T029,2023-06-13,0.9568176564739823,test,after
T029,2023-06-14,0.9637590401859852,test,after
T029,2023-06-15,0.9769644903959925,test,after
T029,2023-06-16,0.9488691653595044,test,after
T029,2023-06-17,0.944101511938241,test,after
T029,2023-06-18,0.9471402764806017,test,after
T029,2023-06-19,0.974718452894575,test,after
T029,2023-06-20,0.9650738893924125,test,after
T029,2023-06-21,0.9506777284557706,test,after
T029,2023-06-22,0.9718793344449489,test,after
T029,2023-06-23,0.9736962567407417,test,after
T029,2023-06-24,0.9731020304338154,test,after
T029,2023-06-25,0.9759985182317864,test,after
T029,2023-06-26,0.9493310976931387,test,after
T029,2023-06-27,0.9694431340360553,test,after
T029,2023-06-28,0.9576630367771698,test,after
T029,2023-06-29,0.9729213990018066,test,after
T029,2023-06-30,0.9683810839726688,test,after
T030,2023-05-02,0.8757029391319888,test,before
T030,2023-05-03,0.8708915147792426,test,before
T030,2023-05-04,0.851742192050788,test,before
T030,2023-05-05,0.8664461180278773,test,before
T030,2023-05-06,0.8840318308529801,test,before
T030,2023-05-07,0.8821405639318846,test,before
T030,2023-05-08,0.8463719907038803,test,before
T030,2023-05-09,0.8512376339011773,test,before
T030,2023-05-10,0.8499141922101823,test,before
T030,2023-05-11,0.8736842376714117,test,before
T030,2023-05-12,0.8773564544662776,test,before
T030,2023-05-13,0.8531854959244267,test,before
T030,2023-05-14,0.864879148990073,test,before
T030,2023-05-15,0.8782731623924478,test,before
T030,2023-05-16,0.8739571030626498,test,before
T030,2023-05-17,0.8663345294916738,test,before
T030,2023-05-18,0.8682589488903507,test,before
T030,2023-05-19,0.864979463148651,test,before
T030,2023-05-20,0.8565469793247527,test,before
T030,2023-05-21,0.8672459209863604,test,before
T030,2023-05-22,0.8722004533540034,test,before
T030,2023-05-23,0.8795779579064321,test,before
T030,2023-05-24,0.8700966954311697,test,before
T030,2023-05-25,0.8750899027537261,test,before
T030,2023-05-26,0.8510479066701827,test,before
T030,2023-05-27,0.8631073402487914,test,before
